id,gender_cd,wave,num_dates,partner_id,age,field_cd,race_cd,career_cd,prob,decision,rate_p_attr,rate_p_sinc,rate_p_intel,rate_p_fun,rate_p_amb,gender_p_attr,gender_p_sinc,gender_p_intel,gender_p_fun,gender_p_amb,gender_prob,weight
62,0,3,10,67,26,1.0,3.0,1.0,8,1,8,9,9,9,8,0,0,0,0,0,0,0.1
333,1,13,10,324,23,8.0,2.0,7.0,7,0,7,8,7,7,6,7,8,7,7,6,7,0.1
446,1,17,11,436,28,8.0,3.0,7.0,4,1,7,7,7,9,8,7,7,7,9,8,4,0.09090909090909091
108,1,4,18,86,24,5.0,2.0,5.0,2,1,8,6,8,7,7,8,6,8,7,7,2,0.05555555555555555
395,0,15,19,405,33,6.0,2.0,6.0,7,0,6,7,8,8,9,0,0,0,0,0,0,0.05263157894736842
373,1,14,20,341,29,8.0,3.0,7.0,8,0,8,7,9,8,8,8,7,9,8,8,8,0.05
145,0,7,16,166,24,10.0,2.0,2.0,1,0,7,7,7,7,7,0,0,0,0,0,0,0.0625
85,0,4,18,108,30,11.0,2.0,9.0,5,0,6,6,6,4,6,0,0,0,0,0,0,0.05555555555555555
112,0,5,10,126,20,3.0,6.0,11.0,5,1,5,7,9,6,8,0,0,0,0,0,0,0.1
385,0,15,19,410,25,9.0,2.0,2.0,10,1,10,10,10,10,7,0,0,0,0,0,0,0.05263157894736842
25,0,2,16,43,25,11.0,2.0,9.0,5,0,4,5,10,4,10,0,0,0,0,0,0,0.0625
392,0,15,19,411,26,6.0,2.0,6.0,3,0,6,8,9,8,8,0,0,0,0,0,0,0.05263157894736842
176,0,8,10,187,28,8.0,4.0,7.0,1,0,5,5,5,5,5,0,0,0,0,0,0,0.1
49,1,2,19,37,25,8.0,4.0,7.0,4,0,6,8,8,6,8,6,8,8,6,8,4,0.05263157894736842
288,1,11,21,266,27,3.0,2.0,2.0,3,1,7,6,7,6,5,7,6,7,6,5,3,0.047619047619047616
192,1,8,10,174,24,8.0,2.0,7.0,5,0,3,8,8,4,6,3,8,8,4,6,5,0.1
52,1,2,19,31,21,1.0,2.0,1.0,2,1,8,8,8,6,7,8,8,8,6,7,2,0.05263157894736842
268,0,11,21,280,24,4.0,3.0,4.0,5,0,5,8,8,7,7,0,0,0,0,0,0,0.047619047619047616
272,0,11,21,292,25,11.0,2.0,11.0,7,0,6,8,8,7,8,0,0,0,0,0,0,0.047619047619047616
282,1,11,21,256,23,5.0,1.0,7.0,7,1,8,7,7,7,7,8,7,7,7,7,7,0.047619047619047616
248,1,10,9,236,27,8.0,6.0,7.0,4,0,6,6,9,6,7,6,6,9,6,7,4,0.1111111111111111
392,0,15,19,414,26,6.0,2.0,6.0,2,0,6,6,7,3,7,0,0,0,0,0,0,0.05263157894736842
379,0,15,19,415,38,8.0,2.0,7.0,1,0,6,6,6,6,6,0,0,0,0,0,0,0.05263157894736842
21,0,2,16,42,21,5.0,4.0,10.0,3,1,8,9,8,8,7,0,0,0,0,0,0,0.0625
385,0,15,19,405,25,9.0,2.0,2.0,5,0,4,9,10,8,8,0,0,0,0,0,0,0.05263157894736842
390,0,15,19,410,30,9.0,4.0,2.0,6,1,8,6,8,6,6,0,0,0,0,0,0,0.05263157894736842
115,0,5,10,128,21,3.0,2.0,3.0,8,1,9,10,9,8,8,0,0,0,0,0,0,0.1
221,1,9,20,212,27,8.0,4.0,7.0,6,1,5,8,8,8,8,5,8,8,8,8,6,0.05
433,0,17,14,448,30,15.0,6.0,6.0,3,0,6,5,5,5,8,0,0,0,0,0,0,0.07142857142857142
208,0,9,20,232,25,10.0,1.0,7.0,5,0,5,9,9,7,8,0,0,0,0,0,0,0.05
287,1,11,21,259,22,13.0,4.0,6.0,5,0,7,6,6,6,6,7,6,6,6,6,5,0.047619047619047616
350,0,14,18,365,31,10.0,2.0,4.0,7,0,7,8,7,9,7,0,0,0,0,0,0,0.05555555555555555
29,0,2,16,55,22,11.0,2.0,9.0,6,1,6,8,7,6,5,0,0,0,0,0,0,0.0625
72,1,3,10,64,22,5.0,2.0,7.0,5,0,6,7,8,4,7,6,7,8,4,7,5,0.1
409,1,15,18,391,23,5.0,2.0,2.0,6,0,7,8,8,7,6,7,8,8,7,6,6,0.05555555555555555
30,0,2,16,41,23,1.0,2.0,1.0,5,0,8,9,8,5,9,0,0,0,0,0,0,0.0625
281,1,11,21,270,27,3.0,2.0,2.0,7,1,7,9,10,6,9,7,9,10,6,9,7,0.047619047619047616
224,1,9,20,212,32,3.0,2.0,15.0,6,1,8,8,6,6,5,8,8,6,6,5,6,0.05
413,1,15,18,392,26,8.0,2.0,8.0,6,0,7,7,7,6,7,7,7,7,6,7,6,0.05555555555555555
108,1,4,18,79,24,5.0,2.0,5.0,5,1,7,8,7,7,4,7,8,7,7,4,5,0.05555555555555555
244,1,10,9,239,28,8.0,2.0,7.0,2,0,6,8,9,3,6,6,8,9,3,6,2,0.1111111111111111
175,0,8,10,187,23,13.0,6.0,7.0,5,0,4,6,7,7,6,0,0,0,0,0,0,0.1
17,1,1,10,4,30,13.0,2.0,2.0,4,1,7,6,3,5,6,7,6,3,5,6,4,0.1
172,1,7,16,148,27,8.0,2.0,7.0,3,1,7,4,6,9,8,7,4,6,9,8,3,0.0625
335,1,13,10,331,24,3.0,2.0,2.0,1,0,3,6,4,3,3,3,6,4,3,3,1,0.1
408,1,15,18,381,24,13.0,3.0,9.0,7,1,7,8,8,8,8,7,8,8,8,8,7,0.05555555555555555
330,0,13,9,335,22,5.0,4.0,10.0,9,0,6,7,9,6,8,0,0,0,0,0,0,0.1111111111111111
348,0,14,18,373,21,9.0,4.0,2.0,5,1,9,9,9,9,9,0,0,0,0,0,0,0.05555555555555555
358,0,14,18,367,26,8.0,4.0,7.0,7,0,7,8,8,7,7,0,0,0,0,0,0,0.05555555555555555
408,1,15,18,394,24,13.0,3.0,9.0,5,0,5,5,9,8,7,5,5,9,8,7,5,0.05555555555555555
80,0,4,18,100,27,10.0,4.0,2.0,7,0,6,8,8,7,8,0,0,0,0,0,0,0.05555555555555555
436,0,17,14,446,23,1.0,2.0,1.0,10,0,7,10,9,9,7,0,0,0,0,0,0,0.07142857142857142
139,1,6,5,133,37,5.0,4.0,2.0,7,1,6,8,10,6,8,6,8,10,6,8,7,0.2
217,1,9,20,198,26,10.0,2.0,2.0,7,0,3,7,6,3,5,3,7,6,3,5,7,0.05
418,0,16,8,426,25,1.0,4.0,1.0,4,0,4,6,6,7,5,0,0,0,0,0,0,0.125
281,1,11,21,258,27,3.0,2.0,2.0,6,1,5,7,6,6,7,5,7,6,6,7,6,0.047619047619047616
438,0,17,14,444,23,11.0,2.0,11.0,5,0,8,2,6,4,10,0,0,0,0,0,0,0.07142857142857142
404,1,15,18,387,23,5.0,2.0,7.0,6,1,8,8,8,8,8,8,8,8,8,8,6,0.05555555555555555
54,1,2,19,24,28,8.0,2.0,7.0,5,1,8,7,8,7,7,8,7,8,7,7,5,0.05263157894736842
353,0,14,18,364,25,9.0,4.0,2.0,5,1,6,7,8,8,6,0,0,0,0,0,0,0.05555555555555555
249,1,10,9,235,33,8.0,6.0,7.0,8,1,9,8,9,9,6,9,8,9,9,6,8,0.1111111111111111
92,0,4,18,111,29,9.0,2.0,7.0,5,0,6,7,8,7,8,0,0,0,0,0,0,0.05555555555555555
103,1,4,18,86,26,8.0,2.0,7.0,5,0,6,7,7,7,7,6,7,7,7,7,5,0.05555555555555555
79,0,4,18,111,26,5.0,4.0,5.0,5,0,6,6,6,6,6,0,0,0,0,0,0,0.05555555555555555
396,0,15,19,413,25,15.0,4.0,6.0,5,1,7,8,8,6,7,0,0,0,0,0,0,0.05263157894736842
17,1,1,10,1,30,13.0,2.0,2.0,1,0,3,6,7,5,8,3,6,7,5,8,1,0.1
264,0,11,21,280,26,6.0,2.0,2.0,6,1,5,7,8,7,5,0,0,0,0,0,0,0.047619047619047616
122,1,5,10,119,22,1.0,6.0,1.0,6,1,9,9,8,7,8,9,9,8,7,8,6,0.1
366,1,14,20,343,27,8.0,2.0,6.0,6,0,6,7,6,7,5,6,7,6,7,5,6,0.05
78,0,4,18,94,23,11.0,3.0,11.0,1,0,4,2,9,2,10,0,0,0,0,0,0,0.05555555555555555
122,1,5,10,116,22,1.0,6.0,1.0,10,1,10,10,10,10,10,10,10,10,10,10,10,0.1
106,1,4,18,89,22,1.0,3.0,1.0,5,1,8,8,8,8,10,8,8,8,8,10,5,0.05555555555555555
410,1,15,18,381,27,8.0,2.0,7.0,5,0,4,3,5,8,8,4,3,5,8,8,5,0.05555555555555555
367,1,14,20,341,27,13.0,2.0,13.0,7,0,6,8,7,7,6,6,8,7,7,6,7,0.05
62,0,3,10,70,26,1.0,3.0,1.0,7,0,7,7,8,7,8,0,0,0,0,0,0,0.1
390,0,15,19,405,30,9.0,4.0,2.0,6,1,4,8,6,6,6,0,0,0,0,0,0,0.05263157894736842
333,1,13,10,331,23,8.0,2.0,7.0,3,0,3,4,3,2,6,3,4,3,2,6,3,0.1
224,1,9,20,211,32,3.0,2.0,15.0,6,1,6,5,5,5,5,6,5,5,5,5,6,0.05
144,0,7,16,172,23,10.0,2.0,2.0,9,0,5,8,7,7,8,0,0,0,0,0,0,0.0625
228,1,9,20,207,24,10.0,4.0,2.0,4,1,7,5,6,8,6,7,5,6,8,6,4,0.05
100,1,4,18,77,30,8.0,6.0,2.0,4,0,8,7,6,5,5,8,7,6,5,5,4,0.05555555555555555
50,1,2,19,33,27,1.0,1.0,1.0,7,0,6,8,8,8,8,6,8,8,8,8,7,0.05263157894736842
283,1,11,21,255,27,5.0,4.0,7.0,6,1,9,9,9,9,9,9,9,9,9,9,6,0.047619047619047616
364,1,14,20,357,27,8.0,3.0,7.0,7,1,10,9,9,9,9,10,9,9,9,9,7,0.05
213,0,9,20,222,25,13.0,3.0,7.0,5,0,6,8,9,5,6,0,0,0,0,0,0,0.05
203,0,9,20,232,22,2.0,2.0,2.0,7,0,5,6,8,6,8,0,0,0,0,0,0,0.05
347,0,14,18,375,26,9.0,1.0,13.0,1,0,8,4,5,5,5,0,0,0,0,0,0,0.05555555555555555
291,1,11,21,252,27,10.0,4.0,4.0,6,1,6,10,8,9,8,6,10,8,9,8,6,0.047619047619047616
39,0,2,16,40,24,1.0,3.0,1.0,6,1,6,7,9,9,9,0,0,0,0,0,0,0.0625
162,1,7,16,144,27,10.0,4.0,4.0,10,1,8,7,7,7,7,8,7,7,7,7,10,0.0625
54,1,2,19,35,28,8.0,2.0,7.0,6,1,8,8,9,7,8,8,8,9,7,8,6,0.05263157894736842
254,0,11,21,285,22,7.0,2.0,2.0,3,0,3,5,5,3,5,0,0,0,0,0,0,0.047619047619047616
207,0,9,20,224,23,10.0,2.0,1.0,9,0,4,8,7,8,7,0,0,0,0,0,0,0.05
385,0,15,19,408,25,9.0,2.0,2.0,9,1,10,10,8,10,10,0,0,0,0,0,0,0.05263157894736842
21,0,2,16,48,21,5.0,4.0,10.0,1,0,7,7,7,5,6,0,0,0,0,0,0,0.0625
197,0,9,20,233,24,13.0,6.0,7.0,4,0,7,7,7,7,7,0,0,0,0,0,0,0.05
86,0,4,18,104,22,3.0,2.0,2.0,5,1,9,8,7,8,5,0,0,0,0,0,0,0.05555555555555555
255,0,11,21,283,26,10.0,4.0,4.0,6,0,6,7,7,6,7,0,0,0,0,0,0,0.047619047619047616
99,1,4,18,78,28,1.0,2.0,1.0,5,0,4,4,3,4,2,4,4,3,4,2,5,0.05555555555555555
264,0,11,21,274,26,6.0,2.0,2.0,6,1,6,8,8,8,7,0,0,0,0,0,0,0.047619047619047616
174,0,8,10,190,29,8.0,4.0,7.0,8,1,5,5,6,6,6,0,0,0,0,0,0,0.1
102,1,4,18,78,32,10.0,2.0,2.0,5,0,5,5,6,3,6,5,5,6,3,6,5,0.05555555555555555
254,0,11,21,289,22,7.0,2.0,2.0,5,0,5,7,6,8,5,0,0,0,0,0,0,0.047619047619047616
278,1,11,21,270,32,5.0,2.0,2.0,3,0,6,6,6,7,8,6,6,6,7,8,3,0.047619047619047616
207,0,9,20,215,23,10.0,2.0,1.0,9,0,6,9,10,8,10,0,0,0,0,0,0,0.05
107,1,4,18,81,21,7.0,2.0,2.0,7,1,10,9,9,9,9,10,9,9,9,9,7,0.05555555555555555
137,1,6,5,132,26,8.0,4.0,8.0,6,1,8,8,9,8,9,8,8,9,8,9,6,0.2
362,1,14,20,360,30,1.0,2.0,1.0,8,0,6,8,8,7,7,6,8,8,7,7,8,0.05
264,0,11,21,279,26,6.0,2.0,2.0,6,1,7,8,8,8,7,0,0,0,0,0,0,0.047619047619047616
26,0,2,16,50,23,11.0,2.0,9.0,5,0,7,6,6,7,6,0,0,0,0,0,0,0.0625
427,1,16,6,419,28,13.0,2.0,15.0,8,0,6,10,9,8,8,6,10,9,8,8,8,0.16666666666666666
358,0,14,18,376,26,8.0,4.0,7.0,10,1,10,10,10,10,10,0,0,0,0,0,0,0.05555555555555555
150,0,7,16,166,31,7.0,2.0,2.0,4,0,6,5,6,5,8,0,0,0,0,0,0,0.0625
278,1,11,21,258,32,5.0,2.0,2.0,4,0,5,7,7,7,7,5,7,7,7,7,4,0.047619047619047616
110,1,4,18,76,28,14.0,2.0,6.0,6,1,6,6,8,8,7,6,6,8,8,7,6,0.05555555555555555
13,1,1,10,7,22,1.0,4.0,1.0,10,1,10,10,10,10,10,10,10,10,10,10,10,0.1
185,1,8,10,178,25,2.0,4.0,6.0,9,0,3,7,7,6,8,3,7,7,6,8,9,0.1
257,0,11,21,285,24,9.0,2.0,2.0,2,0,5,7,7,7,7,0,0,0,0,0,0,0.047619047619047616
353,0,14,18,361,25,9.0,4.0,2.0,4,0,4,4,5,4,5,0,0,0,0,0,0,0.05555555555555555
364,1,14,20,351,27,8.0,3.0,7.0,7,1,9,9,9,9,9,9,9,9,9,9,7,0.05
222,1,9,20,194,27,2.0,2.0,2.0,3,0,7,4,4,4,7,7,4,4,4,7,3,0.05
410,1,15,18,389,27,8.0,2.0,7.0,8,1,7,5,8,4,10,7,5,8,4,10,8,0.05555555555555555
283,1,11,21,264,27,5.0,4.0,7.0,10,1,10,10,10,10,10,10,10,10,10,10,10,0.047619047619047616
357,0,14,18,375,27,9.0,4.0,2.0,2,0,7,6,7,5,5,0,0,0,0,0,0,0.05555555555555555
151,0,7,16,163,28,13.0,2.0,9.0,6,0,7,5,7,8,7,0,0,0,0,0,0,0.0625
202,0,9,20,220,22,2.0,2.0,2.0,3,0,5,9,9,7,8,0,0,0,0,0,0,0.05
173,1,7,16,143,22,2.0,2.0,2.0,3,0,4,6,5,4,5,4,6,5,4,5,3,0.0625
377,1,14,20,355,26,8.0,4.0,7.0,6,0,7,6,6,7,6,7,6,6,7,6,6,0.05
278,1,11,21,262,32,5.0,2.0,2.0,5,1,5,5,6,7,7,5,5,6,7,7,5,0.047619047619047616
379,0,15,19,401,38,8.0,2.0,7.0,2,0,7,8,9,5,7,0,0,0,0,0,0,0.05263157894736842
256,0,11,21,282,24,4.0,4.0,4.0,7,1,6,8,6,7,6,0,0,0,0,0,0,0.047619047619047616
390,0,15,19,415,30,9.0,4.0,2.0,8,1,4,6,6,6,6,0,0,0,0,0,0,0.05263157894736842
195,0,9,20,233,27,10.0,2.0,2.0,7,1,6,9,10,9,8,0,0,0,0,0,0,0.05
125,1,5,10,115,21,4.0,2.0,4.0,10,1,10,10,9,10,9,10,10,9,10,9,10,0.1
8,0,1,10,15,25,13.0,2.0,6.0,5,1,6,8,8,5,6,0,0,0,0,0,0,0.1
103,1,4,18,90,26,8.0,2.0,7.0,3,0,6,7,8,5,5,6,7,8,5,5,3,0.05555555555555555
94,1,4,18,79,28,8.0,4.0,7.0,6,0,7,7,8,8,6,7,7,8,8,6,6,0.05555555555555555
90,0,4,18,102,23,10.0,4.0,10.0,4,0,5,7,6,5,6,0,0,0,0,0,0,0.05555555555555555
207,0,9,20,222,23,10.0,2.0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.05
394,0,15,19,415,24,6.0,2.0,6.0,1,0,6,6,8,4,10,0,0,0,0,0,0,0.05263157894736842
265,0,11,21,277,32,1.0,2.0,2.0,2,0,5,6,6,5,6,0,0,0,0,0,0,0.047619047619047616
392,0,15,19,400,26,6.0,2.0,6.0,4,1,7,7,8,7,10,0,0,0,0,0,0,0.05263157894736842
330,0,13,9,332,22,5.0,4.0,10.0,8,0,3,9,8,4,6,0,0,0,0,0,0,0.1111111111111111
384,0,15,19,412,23,9.0,2.0,10.0,8,1,8,10,10,10,10,0,0,0,0,0,0,0.05263157894736842
161,1,7,16,143,22,10.0,2.0,10.0,5,0,5,10,8,5,10,5,10,8,5,10,5,0.0625
162,1,7,16,145,27,10.0,4.0,4.0,3,0,5,6,7,7,6,5,6,7,7,6,3,0.0625
432,0,17,14,452,28,11.0,2.0,11.0,9,1,5,8,10,10,10,0,0,0,0,0,0,0.07142857142857142
236,0,10,9,244,24,10.0,4.0,2.0,8,1,7,7,7,9,9,0,0,0,0,0,0,0.1111111111111111
258,0,11,21,276,25,9.0,6.0,2.0,8,1,7,10,10,6,3,0,0,0,0,0,0,0.047619047619047616
29,0,2,16,53,22,11.0,2.0,9.0,5,1,9,8,8,5,7,0,0,0,0,0,0,0.0625
205,0,9,20,233,23,10.0,2.0,2.0,7,0,6,8,7,7,9,0,0,0,0,0,0,0.05
143,0,7,16,162,33,1.0,2.0,1.0,4,0,6,7,9,8,9,0,0,0,0,0,0,0.0625
281,1,11,21,265,27,3.0,2.0,2.0,3,1,6,8,8,5,3,6,8,8,5,3,3,0.047619047619047616
270,0,11,21,280,23,10.0,4.0,2.0,6,1,6,7,8,7,6,0,0,0,0,0,0,0.047619047619047616
274,1,11,21,255,24,3.0,3.0,2.0,3,0,2,4,6,4,6,2,4,6,4,6,3,0.047619047619047616
47,1,2,19,21,30,8.0,2.0,2.0,6,1,9,5,6,5,5,9,5,6,5,5,6,0.05263157894736842
37,0,2,16,41,27,3.0,2.0,7.0,5,0,2,5,6,3,4,0,0,0,0,0,0,0.0625
11,1,1,10,1,27,8.0,2.0,2.0,4,0,6,8,8,8,8,6,8,8,8,8,4,0.1
288,1,11,21,257,27,3.0,2.0,2.0,2,0,4,5,6,5,6,4,5,6,5,6,2,0.047619047619047616
412,1,15,18,388,27,8.0,2.0,7.0,7,0,7,6,5,8,8,7,6,5,8,8,7,0.05555555555555555
265,0,11,21,287,32,1.0,2.0,2.0,2,0,6,8,9,5,6,0,0,0,0,0,0,0.047619047619047616
45,1,2,19,29,28,8.0,2.0,7.0,7,1,8,8,6,7,6,8,8,6,7,6,7,0.05263157894736842
225,1,9,20,201,28,8.0,3.0,7.0,6,0,5,7,7,7,8,5,7,7,7,8,6,0.05
103,1,4,18,93,26,8.0,2.0,7.0,5,0,6,7,7,8,7,6,7,7,8,7,5,0.05555555555555555
96,1,4,18,84,26,5.0,3.0,2.0,7,1,7,7,8,8,8,7,7,8,8,8,7,0.05555555555555555
262,0,11,21,275,29,3.0,2.0,10.0,4,0,6,8,8,5,8,0,0,0,0,0,0,0.047619047619047616
147,0,7,16,169,26,8.0,4.0,7.0,6,1,8,7,8,7,7,0,0,0,0,0,0,0.0625
396,0,15,19,408,25,15.0,4.0,6.0,5,1,8,9,9,9,8,0,0,0,0,0,0,0.05263157894736842
355,0,14,18,367,24,3.0,2.0,3.0,2,0,7,6,8,6,7,0,0,0,0,0,0,0.05555555555555555
198,0,9,20,221,23,13.0,4.0,7.0,3,0,3,5,6,4,5,0,0,0,0,0,0,0.05
36,0,2,16,48,26,2.0,2.0,4.0,5,0,3,1,2,2,2,0,0,0,0,0,0,0.0625
437,0,17,14,442,23,11.0,2.0,11.0,4,1,7,9,10,7,10,0,0,0,0,0,0,0.07142857142857142
111,1,4,18,79,27,8.0,4.0,7.0,4,0,3,6,5,5,3,3,6,5,5,3,4,0.05555555555555555
237,0,10,9,245,34,7.0,2.0,6.0,7,1,6,8,9,8,10,0,0,0,0,0,0,0.1111111111111111
446,1,17,11,432,28,8.0,3.0,7.0,4,1,8,8,8,6,4,8,8,8,6,4,4,0.09090909090909091
404,1,15,18,386,23,5.0,2.0,7.0,5,0,5,7,8,5,5,5,7,8,5,5,5,0.05555555555555555
23,0,2,16,43,21,3.0,4.0,3.0,6,1,5,7,8,6,6,0,0,0,0,0,0,0.0625
5,0,1,10,17,21,1.0,2.0,1.0,3,1,6,6,8,5,5,0,0,0,0,0,0,0.1
112,0,5,10,128,20,3.0,6.0,11.0,9,1,9,10,8,8,7,0,0,0,0,0,0,0.1
276,1,11,21,268,26,10.0,2.0,2.0,6,1,8,9,8,8,7,8,9,8,8,7,6,0.047619047619047616
439,0,17,14,450,29,9.0,2.0,2.0,1,0,5,9,10,5,9,0,0,0,0,0,0,0.07142857142857142
27,0,2,16,49,22,3.0,3.0,9.0,3,0,4,5,4,5,6,0,0,0,0,0,0,0.0625
99,1,4,18,81,28,1.0,2.0,1.0,9,1,8,7,7,5,5,8,7,7,5,5,9,0.05555555555555555
414,1,15,18,392,29,8.0,2.0,7.0,5,1,10,10,10,9,10,10,10,10,9,10,5,0.05555555555555555
363,1,14,20,355,23,5.0,4.0,7.0,6,1,6,8,8,7,8,6,8,8,7,8,6,0.05
445,1,17,11,439,30,13.0,2.0,9.0,6,1,9,5,6,7,7,9,5,6,7,7,6,0.09090909090909091
405,1,15,18,386,30,13.0,1.0,9.0,2,0,5,9,9,9,9,5,9,9,9,9,2,0.05555555555555555
202,0,9,20,228,22,2.0,2.0,2.0,4,0,4,9,9,6,7,0,0,0,0,0,0,0.05
431,0,17,14,450,27,9.0,4.0,7.0,4,0,7,8,8,8,6,0,0,0,0,0,0,0.07142857142857142
267,0,11,21,287,26,10.0,4.0,4.0,3,0,3,7,7,4,6,0,0,0,0,0,0,0.047619047619047616
288,1,11,21,267,27,3.0,2.0,2.0,3,0,3,6,3,3,3,3,6,3,3,3,3,0.047619047619047616
374,1,14,20,349,30,8.0,4.0,7.0,6,1,8,7,6,6,6,8,7,6,6,6,6,0.05
182,0,8,10,193,22,4.0,1.0,4.0,6,0,5,8,9,9,9,0,0,0,0,0,0,0.1
412,1,15,18,386,27,8.0,2.0,7.0,7,1,8,8,8,9,8,8,8,8,9,8,7,0.05555555555555555
415,1,15,18,396,31,8.0,2.0,7.0,5,1,5,5,5,5,5,5,5,5,5,5,5,0.05555555555555555
52,1,2,19,30,21,1.0,2.0,1.0,4,0,6,7,7,6,6,6,7,7,6,6,4,0.05263157894736842
439,0,17,14,441,29,9.0,2.0,2.0,8,1,6,6,7,8,9,0,0,0,0,0,0,0.07142857142857142
245,1,10,9,238,32,7.0,2.0,1.0,5,0,6,7,6,6,6,6,7,6,6,6,5,0.1111111111111111
414,1,15,18,393,29,8.0,2.0,7.0,4,1,10,10,10,7,7,10,10,10,7,7,4,0.05555555555555555
163,1,7,16,156,26,9.0,2.0,2.0,6,1,8,9,9,8,8,8,9,9,8,8,6,0.0625
226,1,9,20,194,23,8.0,2.0,6.0,7,0,4,5,5,4,5,4,5,5,4,5,7,0.05
448,1,17,11,430,22,1.0,2.0,7.0,7,1,8,8,8,6,5,8,8,8,6,5,7,0.09090909090909091
280,1,11,21,270,25,10.0,2.0,2.0,4,1,8,7,8,8,7,8,7,8,8,7,4,0.047619047619047616
12,1,1,10,3,22,1.0,2.0,1.0,3,0,6,7,10,6,6,6,7,10,6,6,3,0.1
374,1,14,20,343,30,8.0,4.0,7.0,4,0,5,5,6,4,5,5,5,6,4,5,4,0.05
274,1,11,21,270,24,3.0,3.0,2.0,4,0,4,6,7,4,5,4,6,7,4,5,4,0.047619047619047616
273,1,11,21,265,29,10.0,2.0,2.0,4,0,5,7,9,4,8,5,7,9,4,8,4,0.047619047619047616
74,1,3,10,59,25,5.0,2.0,5.0,1,0,7,7,7,2,3,7,7,7,2,3,1,0.1
335,1,13,10,330,24,3.0,2.0,2.0,5,1,8,8,8,8,6,8,8,8,8,6,5,0.1
371,1,14,20,346,27,8.0,2.0,9.0,8,1,9,7,4,5,5,9,7,4,5,5,8,0.05
163,1,7,16,152,26,9.0,2.0,2.0,3,0,6,8,8,6,7,6,8,8,6,7,3,0.0625
79,0,4,18,110,26,5.0,4.0,5.0,4,0,4,4,4,4,4,0,0,0,0,0,0,0.05555555555555555
244,1,10,9,234,28,8.0,2.0,7.0,2,0,6,8,9,8,9,6,8,9,8,9,2,0.1111111111111111
380,0,15,19,402,33,14.0,1.0,6.0,1,0,4,5,7,3,7,0,0,0,0,0,0,0.05263157894736842
104,1,4,18,84,27,10.0,2.0,2.0,4,0,6,6,6,6,6,6,6,6,6,6,4,0.05555555555555555
124,1,5,10,117,22,8.0,4.0,1.0,8,1,8,7,6,5,5,8,7,6,5,5,8,0.1
348,0,14,18,366,21,9.0,4.0,2.0,3,1,9,10,10,8,8,0,0,0,0,0,0,0.05555555555555555
107,1,4,18,79,21,7.0,2.0,2.0,5,1,6,8,9,7,6,6,8,9,7,6,5,0.05555555555555555
154,0,7,16,163,27,8.0,2.0,7.0,3,1,9,9,8,9,8,0,0,0,0,0,0,0.0625
173,1,7,16,147,22,2.0,2.0,2.0,4,0,5,7,5,6,6,5,7,5,6,6,4,0.0625
272,0,11,21,273,25,11.0,2.0,11.0,5,0,4,4,7,6,7,0,0,0,0,0,0,0.047619047619047616
37,0,2,16,52,27,3.0,2.0,7.0,5,1,2,6,6,6,4,0,0,0,0,0,0,0.0625
334,1,13,10,325,29,8.0,4.0,4.0,8,0,7,8,8,8,7,7,8,8,8,7,8,0.1
404,1,15,18,394,23,5.0,2.0,7.0,7,1,6,7,7,6,5,6,7,7,6,5,7,0.05555555555555555
215,1,9,20,210,26,8.0,4.0,7.0,6,1,7,8,7,7,7,7,8,7,7,7,6,0.05
8,0,1,10,16,25,13.0,2.0,6.0,5,1,6,8,8,5,6,0,0,0,0,0,0,0.1
391,0,15,19,409,28,6.0,2.0,6.0,6,0,8,6,6,7,6,0,0,0,0,0,0,0.05263157894736842
128,1,5,10,121,21,5.0,2.0,5.0,8,0,6,9,7,7,8,6,9,7,7,8,8,0.1
436,0,17,14,451,23,1.0,2.0,1.0,10,0,7,10,9,8,8,0,0,0,0,0,0,0.07142857142857142
57,0,3,10,73,22,11.0,2.0,9.0,7,1,10,10,10,10,10,0,0,0,0,0,0,0.1
233,1,9,20,201,29,13.0,4.0,7.0,6,1,7,8,8,8,8,7,8,8,8,8,6,0.05
240,0,10,9,249,26,8.0,4.0,6.0,3,0,5,5,6,5,7,0,0,0,0,0,0,0.1111111111111111
430,0,17,14,451,22,9.0,4.0,2.0,2,0,2,5,9,5,8,0,0,0,0,0,0,0.07142857142857142
438,0,17,14,452,23,11.0,2.0,11.0,7,0,2,7,8,6,10,0,0,0,0,0,0,0.07142857142857142
29,0,2,16,54,22,11.0,2.0,9.0,4,0,6,7,6,4,6,0,0,0,0,0,0,0.0625
108,1,4,18,83,24,5.0,2.0,5.0,5,0,6,7,5,7,6,6,7,5,7,6,5,0.05555555555555555
43,1,2,19,37,24,8.0,2.0,2.0,1,0,4,6,7,3,6,4,6,7,3,6,1,0.05263157894736842
165,1,7,16,152,30,13.0,2.0,6.0,4,1,8,9,10,5,9,8,9,10,5,9,4,0.0625
233,1,9,20,197,29,13.0,4.0,7.0,6,1,8,8,8,8,8,8,8,8,8,8,6,0.05
164,1,7,16,144,27,7.0,2.0,2.0,4,0,7,7,9,7,6,7,7,9,7,6,4,0.0625
434,0,17,14,440,27,11.0,2.0,15.0,8,0,8,6,6,8,7,0,0,0,0,0,0,0.07142857142857142
78,0,4,18,95,23,11.0,3.0,11.0,1,0,2,4,9,4,9,0,0,0,0,0,0,0.05555555555555555
